name,matches,innings_batted,not_outs,runs_scored,balls_faced,fours,sixes,high_score,centuries,fifties,innings_bowled,balls_bowled,runs_conceded,wickets,5_wickets,best_bowling_wickets,best_bowling_runs,dismissals,batting_avg,batting_sr,bowling_economy,bowling_avg,identifier,unique_name,key_bcci,key_bcci_2,key_bigbash,key_cricbuzz,key_cricheroes,key_crichq,key_cricinfo,key_cricinfo_2,key_cricinfo_3,key_cricingif,key_cricketarchive,key_cricketarchive_2,key_cricketworld,key_nvplay,key_nvplay_2,key_opta,key_opta_2,key_pulse,key_pulse_2,catches,stumpings,run_outs_involved
RV Patel,7.0,7.0,2.0,80.0,73.0,6.0,2.0,23.0,0.0,0.0,1.0,18.0,22.0,0.0,0.0,0.0,22.0,5.0,16.0,109.59,7.33,0.0,60500956,RV Patel,2019b8964b02d90611e9a30e02726df,,,,,,1201520.0,,,,,,,,,,,,,3,0,0
RV Uthappa,197.0,197.0,17.0,4954.0,3801.0,481.0,182.0,88.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,180.0,27.52,130.33,0.0,0.0,1c17e270,RV Uthappa,GJiCeJbiiOiXALIeyiUQcJz1IhVO0JK,20188d75f840b8d811e8a30e02726df,,,,,35582.0,,,,8681.0,,,,,,,127.0,,92,32,45
RW Price,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,11.0,0.0,67af6f81,RW Price,,,,,,,55698.0,,,,7405.0,,,,,,,305.0,,0,0,0
Rahmanullah Gurbaz,18.0,18.0,1.0,363.0,269.0,34.0,22.0,81.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,17.0,21.35,134.94,0.0,0.0,0bacade8,Rahmanullah Gurbaz,,,,,,,974087.0,,,,2000073.0,,,,,,,4681.0,,17,0,1
Ramandeep Singh,21.0,20.0,9.0,217.0,137.0,9.0,17.0,35.0,0.0,0.0,4.0,40.0,63.0,6.0,0.0,3.0,20.0,11.0,19.73,158.39,9.45,10.5,be24ead0,Ramandeep Singh,iXyOJLIQAbKiChG0JiVzIieiUJOceJ1,,,,,,1079470.0,,,,,,,,,,,,,17,0,2
Rashid Khan,136.0,66.0,24.0,585.0,365.0,41.0,41.0,79.0,0.0,1.0,136.0,3202.0,3781.0,158.0,0.0,4.0,24.0,42.0,13.93,160.27,7.08,23.93,3f811de0,Mohammad Rashid Ali Khan,,,,,,,270117.0,,,,,,,,,,,,,49,0,6
Rashid Khan,136.0,66.0,24.0,585.0,365.0,41.0,41.0,79.0,0.0,1.0,136.0,3202.0,3781.0,158.0,0.0,4.0,24.0,42.0,13.93,160.27,7.08,23.93,5f547c8b,Rashid Khan,,,8141.0,,,,793463.0,,,,1738090.0,,,,,,,2885.0,,49,0,6
Rashid Khan,136.0,66.0,24.0,585.0,365.0,41.0,41.0,79.0,0.0,1.0,136.0,3202.0,3781.0,158.0,0.0,4.0,24.0,42.0,13.93,160.27,7.08,23.93,69cccff3,Rashid Khan (2),,,,,,,1161020.0,,,,,,,,,,,,,49,0,6
Rashid Khan,136.0,66.0,24.0,585.0,365.0,41.0,41.0,79.0,0.0,1.0,136.0,3202.0,3781.0,158.0,0.0,4.0,24.0,42.0,13.93,160.27,7.08,23.93,700e1c72,Rashid Khan (3),,,,,,,42421.0,,,,1669.0,,,,,,,,,49,0,6
Rasikh Salam,13.0,6.0,1.0,40.0,40.0,5.0,0.0,10.0,0.0,0.0,13.0,231.0,409.0,10.0,0.0,3.0,34.0,5.0,8.0,100.0,10.62,40.9,b8527c3d,Rasikh Salam,2018d1909e70bbd611e8a30e02726df,,,,,,1161489.0,,,,,,,,,,,5437.0,,3,0,0
Ravi Bishnoi,76.0,16.0,6.0,45.0,66.0,2.0,2.0,13.0,0.0,0.0,76.0,1633.0,2237.0,72.0,0.0,3.0,24.0,10.0,4.5,68.18,8.22,31.07,df064e1a,Ravi Bishnoi,ieJhIbiGeXU0KCQLIV1iJAOiJOycJzi,,,,,,1175441.0,,,,2272370.0,,,,,,,19351.0,,26,0,4
S Anirudha,12.0,12.0,4.0,136.0,113.0,9.0,7.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,8.0,17.0,120.35,0.0,0.0,95a2ea61,S Anirudha,eIyibKzJiJXGL1Q0cOIJiihAiCJUVOe,,,,,,26798.0,,,,,,,,,,,11.0,,11,0,2
S Aravind,38.0,10.0,7.0,59.0,57.0,7.0,0.0,14.0,0.0,0.0,38.0,760.0,1039.0,45.0,0.0,4.0,14.0,3.0,19.67,103.51,8.2,23.09,957532de,S Aravind,JJz1XhIVib0OyJGiIACUQOJKeceLiii,,,,,,290632.0,,,,,,,,,,,162.0,,8,0,1
S Badree,12.0,5.0,0.0,13.0,23.0,0.0,0.0,8.0,0.0,0.0,12.0,258.0,319.0,11.0,0.0,4.0,9.0,5.0,2.6,56.52,7.42,29.0,76388dc8,S Badree,,,,,,,51433.0,,,,,,,,,,,590.0,,2,0,0
S Badrinath,65.0,65.0,18.0,1441.0,1212.0,154.0,28.0,71.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,47.0,30.66,118.89,0.0,0.0,3576e47e,S Badrinath,,,,,,,26806.0,,,,8757.0,,,,,,,12.0,,16,0,5
S Chanderpaul,3.0,3.0,0.0,25.0,31.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,3.0,8.33,80.65,0.0,0.0,881a9bdd,S Chanderpaul,,,,,,,51469.0,,,,2119.0,,,,,,,333.0,,0,0,0
S Dhawan,221.0,221.0,28.0,6769.0,5326.0,768.0,153.0,106.0,2.0,51.0,6.0,48.0,66.0,4.0,0.0,1.0,7.0,193.0,35.07,127.09,8.25,16.5,0a476045,S Dhawan,ziJiXLyVeQUACeiOhKiJJiI0O1cJIbG,,,,,,28235.0,,,,15627.0,,,,,,,41.0,,100,0,2
S Dube,76.0,75.0,14.0,1859.0,1294.0,108.0,122.0,95.0,0.0,10.0,15.0,124.0,213.0,5.0,0.0,2.0,15.0,61.0,30.48,143.66,10.31,42.6,a4e37e47,S Dube,GJIV0ic1eLiiJAJihUCyiOIOXKeJQzb,,,,,,714451.0,,,,1917128.0,,,,,,,5431.0,,23,0,0
S Gopal,51.0,22.0,8.0,180.0,169.0,19.0,2.0,24.0,0.0,0.0,51.0,991.0,1349.0,52.0,0.0,4.0,16.0,14.0,12.86,106.51,8.17,25.94,7a8bd078,S Gopal,VAzG0QCKJihJJILeieiibi1cIyUOJXO,,,,,,344580.0,,,,171459.0,,,,,,,1748.0,,12,0,0
S Joseph,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,11.75,0.0,97290faf,S Joseph,,,,,,,1356971.0,,,,,,,,,,,,,0,0,0
S Kaul,55.0,9.0,5.0,20.0,36.0,1.0,0.0,7.0,0.0,0.0,55.0,1209.0,1739.0,58.0,0.0,4.0,29.0,4.0,5.0,55.56,8.63,29.98,dcf81436,S Kaul,KiGXOcJiJIOzAeVUyQeLJiChbI10iJi,,,,,,326017.0,,,,230422.0,,,,,,,1086.0,,8,0,0
S Kaushik,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,204.0,297.0,6.0,0.0,3.0,20.0,1.0,0.0,0.0,8.74,49.5,1da489ff,S Kaushik,,,,,,,917213.0,,,,,,,,,,,3178.0,,0,0,0
S Ladda,9.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,138.0,224.0,5.0,0.0,2.0,44.0,1.0,0.0,0.0,9.74,44.8,fb693839,S Ladda,ieUzIIOQiXihJcLOVbiJJGi0AJC1eKy,,,,,,317292.0,,,,,,,,,,,93.0,,1,0,2
S Lamichhane,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,210.0,292.0,13.0,0.0,3.0,36.0,1.0,0.0,0.0,8.34,22.46,b410bd3d,S Lamichhane,,,8480.0,,,,960361.0,,,,1979200.0,,,,,3013.0,,3013.0,,2,0,0
S Midhun,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,13.5,0.0,ade90de7,S Midhun,20189dbd1d1cf08f11e792a5028d29d,,,,,,1131619.0,,,,,,,,,,,4950.0,,1,0,0
S Nadeem,71.0,20.0,6.0,39.0,87.0,2.0,0.0,6.0,0.0,0.0,70.0,1415.0,1784.0,48.0,0.0,3.0,16.0,14.0,2.79,44.83,7.56,37.17,9d80c5e1,S Nadeem,OzJXAKJeJ1VOiibIGi0iUQJhiLCeIcy,,,,,,31872.0,,,,15063.0,,,,,,,57.0,,16,0,4
S Narwal,7.0,4.0,1.0,37.0,27.0,6.0,0.0,23.0,0.0,0.0,6.0,106.0,202.0,5.0,0.0,3.0,36.0,3.0,12.33,137.04,11.43,40.4,287686fd,S Narwal,,,,,,,32084.0,,,,,,,,,,,149.0,,1,0,1
S Rana,8.0,8.0,4.0,91.0,81.0,9.0,1.0,19.0,0.0,0.0,3.0,16.0,18.0,0.0,0.0,0.0,2.0,4.0,22.75,112.35,6.75,0.0,c4c374d9,Sneh Rana,,,,,,,556537.0,,,,,,,,,,,3751.0,,3,0,0
S Rana,8.0,8.0,4.0,91.0,81.0,9.0,1.0,19.0,0.0,0.0,3.0,16.0,18.0,0.0,0.0,0.0,2.0,4.0,22.75,112.35,6.75,0.0,90edaaa9,S Rana,,,,,,,33757.0,1345201.0,,,,,,,,,,128.0,,3,0,0
S Randiv,8.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,8.0,174.0,223.0,6.0,0.0,2.0,24.0,1.0,2.0,50.0,7.69,37.17,f5f18a18,S Randiv,,,,,,,50438.0,,,,11231.0,,,,,,,21.0,2707.0,2,0,1
S Sandeep Warrier,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,168.0,253.0,8.0,0.0,3.0,15.0,0.0,0.0,0.0,9.04,31.62,cdc6bdba,S Sandeep Warrier,cJUiiVGizKieCJhiILIX1OAyOJe0JQb,,,,,,592735.0,,,,241568.0,,,,,,,1092.0,,1,0,0
S Sohal,20.0,20.0,0.0,368.0,292.0,34.0,18.0,62.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,20.0,18.4,126.03,0.0,0.0,3fca55af,S Sohal,,,,,,,228943.0,,,,,,,,,,,,,2,0,0
S Sreesanth,44.0,12.0,8.0,34.0,55.0,6.0,0.0,15.0,0.0,0.0,44.0,880.0,1194.0,40.0,0.0,3.0,29.0,4.0,8.5,61.82,8.14,29.85,6b8eb6e5,S Sreesanth,2020edede1b44a2911eb993e02726df,,,,,,34274.0,,,,11838.0,,,,,,,150.0,,3,0,0
S Sriram,2.0,2.0,0.0,31.0,36.0,3.0,0.0,27.0,0.0,0.0,2.0,18.0,49.0,0.0,0.0,0.0,24.0,2.0,15.5,86.11,16.33,0.0,64a4c383,S Sriram,,,,,,,34118.0,,,,,,,,,,,,,0,0,0
S Tyagi,14.0,1.0,1.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,14.0,209.0,295.0,6.0,0.0,2.0,18.0,0.0,3.0,75.0,8.47,49.17,c24a2c5d,S Tyagi,,,,,,,317784.0,,,,,,,,,,,,,3,0,0
S Vidyut,8.0,8.0,0.0,145.0,109.0,21.0,3.0,54.0,0.0,1.0,1.0,12.0,22.0,1.0,0.0,1.0,22.0,8.0,18.12,133.03,11.0,22.0,756389bd,S Vidyut,,,,,,,35619.0,,,,,,,,,,,,,1,0,0
SA Abbott,3.0,3.0,0.0,22.0,18.0,1.0,2.0,14.0,0.0,0.0,3.0,54.0,104.0,1.0,0.0,1.0,47.0,3.0,7.33,122.22,11.56,104.0,1a2676c5,SA Abbott,,,5948.0,,,,398666.0,,,,449339.0,,,,,,,942.0,,1,0,0
SA Asnodkar,19.0,19.0,0.0,423.0,339.0,56.0,10.0,60.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,19.0,22.26,124.78,0.0,0.0,ae091d39,SA Asnodkar,iieIiXCJO1VLOQiKUAJehiJyzcIGb0J,,,,,,26782.0,,,,,,,,,,,,,6,0,1
SA Yadav,152.0,151.0,28.0,4311.0,2901.0,454.0,168.0,103.0,2.0,29.0,1.0,6.0,8.0,0.0,0.0,0.0,8.0,123.0,35.05,148.6,8.0,0.0,271f83cd,SA Yadav,LJiCJOA0JUQbeyzehK1iiXiGVIiOJcI,,,,,,446507.0,,,,264193.0,,,,,,,108.0,,74,0,2
SB Bangar,10.0,7.0,1.0,49.0,58.0,1.0,3.0,17.0,0.0,0.0,9.0,150.0,219.0,4.0,0.0,2.0,34.0,6.0,8.17,84.48,8.76,54.75,0604ef16,SB Bangar,,,,,,,27225.0,,,,8002.0,,,,,,,,,2,0,2
SB Dubey,11.0,11.0,5.0,139.0,85.0,9.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,6.0,23.17,163.53,0.0,0.0,6b2ff18f,SB Dubey,yIOiiQG1KOUVLJ0iJCbiIJXehJiAezc,,,,,,1252585.0,,,,,,,,,,,,,1,0,1
SB Jakati,57.0,5.0,4.0,28.0,29.0,3.0,0.0,13.0,0.0,0.0,57.0,1085.0,1451.0,47.0,0.0,4.0,22.0,1.0,28.0,96.55,8.02,30.87,c8179c68,SB Jakati,iJK0iLiJIiVbeIOGJX1zAQUyhcOiCeJ,,,,,,29655.0,,,,,,,,,,,10.0,,21,0,4
SB Joshi,4.0,2.0,0.0,6.0,14.0,0.0,0.0,3.0,0.0,0.0,4.0,55.0,82.0,1.0,0.0,1.0,27.0,2.0,3.0,42.86,8.95,82.0,670709ec,SB Joshi,,,,,,,29725.0,,,,2290.0,,,,,,,,,0,0,0
SB Styris,12.0,10.0,3.0,131.0,133.0,10.0,3.0,36.0,0.0,0.0,11.0,216.0,276.0,8.0,0.0,3.0,32.0,7.0,18.71,98.5,7.67,34.5,57efa3be,SB Styris,,,,,,,38407.0,,,,9489.0,,,,,,,22.0,,2,0,2
SB Wagh,8.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,102.0,137.0,5.0,0.0,3.0,16.0,2.0,1.0,66.67,8.06,27.4,acf06e10,Sanjay Wagh,,,,,,,1428735.0,,,,,,,,,,,,,1,0,1
SB Wagh,8.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,102.0,137.0,5.0,0.0,3.0,16.0,2.0,1.0,66.67,8.06,27.4,dddca1d6,SB Wagh,LAXCiJyzJIi0iJheOiQb1KGOVIceiJU,,,,,,279552.0,,,,,,,,,,,,,1,0,1
SC Ganguly,57.0,56.0,3.0,1349.0,1263.0,137.0,42.0,91.0,0.0,7.0,20.0,276.0,363.0,10.0,0.0,2.0,21.0,53.0,25.45,106.81,7.89,36.3,725529bc,SC Ganguly,,,,,,,28779.0,,,,2023.0,,,,,,,130.0,,22,0,1
SC Kuggeleijn,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,71.0,2.0,0.0,2.0,37.0,0.0,0.0,0.0,8.88,35.5,fef92afc,SC Kuggeleijn,,,,,,,539548.0,,,,952478.0,,,5fced5fa-7b17-4d0b-82d3-fc4265db980d,,,,1859.0,,0,0,0
SD Chitnis,9.0,8.0,1.0,99.0,89.0,10.0,2.0,38.0,0.0,0.0,2.0,36.0,60.0,2.0,0.0,2.0,40.0,7.0,14.14,111.24,10.0,30.0,facb9086,SD Chitnis,JIOAcLiiXhQiKGVU0yCbezJJ1iIOeJi,,,,,,337916.0,,,,,,,,,,,80.0,,2,0,0
SD Hope,9.0,9.0,1.0,183.0,122.0,12.0,12.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,8.0,22.88,150.0,0.0,0.0,1fc6ef83,SD Hope,,,,,,,581379.0,,,,1010905.0,,,,,,,2751.0,,6,0,1
SD Lad,1.0,1.0,0.0,15.0,13.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1.0,15.0,115.38,0.0,0.0,9601c534,SD Lad,hIcJI0LJGOiiAU1zQJXJyibKiCVOiee,,,,,,422342.0,,,,,,,,,,,2739.0,,0,0,0
SE Bond,8.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,186.0,224.0,9.0,0.0,2.0,24.0,1.0,1.0,50.0,7.23,24.89,4f629497,SE Bond,,,,,,,36326.0,,,,10160.0,,,,,,,405.0,,1,0,0
SE Marsh,69.0,69.0,7.0,2489.0,1871.0,269.0,78.0,115.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,62.0,40.15,133.03,0.0,0.0,508a1ea7,SE Marsh,,,3824.0,,,,6683.0,,,,10020.0,,,,,,,191.0,,26,0,3
SE Rutherford,20.0,20.0,4.0,397.0,289.0,25.0,26.0,46.0,0.0,0.0,6.0,41.0,59.0,1.0,0.0,1.0,6.0,16.0,24.81,137.37,8.63,59.0,d014d5ac,SE Rutherford,,,,,,,914541.0,,,17377.0,1499290.0,,,,,,,5396.0,,6,0,0
SH Johnson,9.0,5.0,5.0,8.0,11.0,1.0,0.0,5.0,0.0,0.0,9.0,164.0,284.0,5.0,0.0,2.0,25.0,0.0,8.0,72.73,10.39,56.8,83c3e8e3,SH Johnson,,,,,,,1123718.0,,,,,,,,,,,,,3,0,0
SJ Srivastava,14.0,4.0,3.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,14.0,282.0,441.0,14.0,0.0,2.0,20.0,1.0,5.0,100.0,9.38,31.5,2049f3a0,SJ Srivastava,,,,,,,34245.0,,,,,,,,,,,,,3,0,0
SK Raina,200.0,200.0,30.0,5536.0,4046.0,506.0,204.0,100.0,1.0,39.0,69.0,908.0,1118.0,25.0,0.0,2.0,0.0,170.0,32.56,136.83,7.39,44.72,1dc12ab9,SK Raina,iGJ1UQiJJJ0IOiiAzKcXIehViCeObyL,,,,,,33335.0,,,,15460.0,,,,,,,14.0,,109,0,13
SK Rasheed,5.0,5.0,0.0,71.0,63.0,9.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,5.0,14.2,112.7,0.0,0.0,cbf58a86,SK Rasheed,,,,,,,1292497.0,,,,,,,,,,,,,2,0,0
SK Trivedi,76.0,14.0,7.0,42.0,59.0,3.0,1.0,9.0,0.0,0.0,75.0,1506.0,1904.0,65.0,0.0,4.0,25.0,7.0,6.0,71.19,7.59,29.29,3d7e087f,SK Trivedi,,,,,,,35353.0,,,,,,,,,,,147.0,,14,0,4
SK Warne,55.0,27.0,9.0,198.0,214.0,14.0,6.0,34.0,0.0,0.0,54.0,1194.0,1447.0,57.0,0.0,4.0,21.0,18.0,11.0,92.52,7.27,25.39,bb18be76,SK Warne,,,,,,,8166.0,,,,1999.0,,,,,,,,,16,0,3
SL Malinga,122.0,21.0,6.0,88.0,99.0,6.0,5.0,17.0,0.0,0.0,122.0,2827.0,3366.0,170.0,1.0,5.0,13.0,15.0,5.87,88.89,7.14,19.8,a12e1d51,SL Malinga,,,,,,,49758.0,,,,44474.0,,,,,,,211.0,,21,0,6
SM Boland,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,54.0,2.0,0.0,2.0,31.0,0.0,0.0,0.0,7.71,27.0,d167edd3,SM Boland,,,5979.0,,,,446548.0,,,,943959.0,,,,,,,1475.0,,0,0,0
SM Curran,64.0,53.0,13.0,997.0,731.0,85.0,41.0,88.0,0.0,6.0,63.0,1253.0,2033.0,59.0,0.0,4.0,11.0,40.0,24.93,136.39,9.74,34.46,e94915e6,SM Curran,,,,10420.0,,,662973.0,,,,1471266.0,,,87c5f45a-9650-44db-8dc1-a68b1ef80a6d,,,,2939.0,,25,0,1
SM Harwood,3.0,2.0,2.0,9.0,14.0,0.0,0.0,6.0,0.0,0.0,3.0,60.0,73.0,3.0,0.0,2.0,25.0,0.0,9.0,64.29,7.3,24.33,63bff7f9,SM Harwood,,,,,,,5605.0,,,,,,,,,,,,,2,0,0
SM Katich,11.0,11.0,1.0,241.0,186.0,26.0,8.0,75.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,10.0,24.1,129.57,0.0,0.0,fdedb37c,SM Katich,,,,,,,6128.0,,,,6243.0,,,,,,,,,2,0,2
SM Pollock,13.0,8.0,0.0,147.0,111.0,12.0,8.0,33.0,0.0,0.0,13.0,276.0,301.0,11.0,0.0,3.0,12.0,8.0,18.38,132.43,6.54,27.36,88fccd6c,SM Pollock,,,,,,,46774.0,,,,2227.0,,,,,,,347.0,,2,0,1
SMSM Senanayake,8.0,4.0,3.0,10.0,17.0,0.0,0.0,7.0,0.0,0.0,8.0,192.0,209.0,9.0,0.0,2.0,26.0,1.0,10.0,58.82,6.53,23.22,4c4fa80b,SMSM Senanayake,,,,,,,273439.0,,,,149062.0,,,,,,,811.0,,2,0,0
SN Khan,36.0,36.0,10.0,585.0,448.0,63.0,14.0,67.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,6.0,26.0,22.5,130.58,18.0,0.0,f088b960,SN Khan,iOKQJXOh0eVJICLiJeGIyJ1biiicAzU,,,,,,642525.0,,,,1196759.0,,,,,,,1564.0,,10,0,2
SN Thakur,103.0,41.0,13.0,325.0,233.0,30.0,13.0,68.0,0.0,1.0,102.0,2070.0,3244.0,108.0,0.0,4.0,34.0,28.0,11.61,139.48,9.4,30.04,1abb78f8,SN Thakur,GLcJJQIhieyAeKJ1OJ0bOVCiiziXIiU,,,,,,475281.0,,,,257775.0,,,,,,,1745.0,,36,0,3
SO Hetmyer,78.0,78.0,27.0,1488.0,980.0,94.0,93.0,75.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,51.0,29.18,151.84,0.0,0.0,48a1d7b7,SO Hetmyer,,,,,,,670025.0,,,,1130686.0,,,,,,,1705.0,,45,0,4
SP Fleming,10.0,10.0,1.0,196.0,165.0,27.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,9.0,21.78,118.79,0.0,0.0,eea6b7f1,SP Fleming,,,,,,,37000.0,,,,2120.0,,,,,,,350.0,,2,0,0
SP Goswami,21.0,21.0,1.0,293.0,295.0,32.0,3.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,20.0,14.65,99.32,0.0,0.0,541f85c9,SP Goswami,XJOiyJbGIizQ1JC0JiiOILVceeUhKAi,,,,,,302579.0,,,,167996.0,,,,,,,95.0,,18,7,8
SP Jackson,8.0,8.0,2.0,61.0,57.0,5.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,6.0,10.17,107.02,0.0,0.0,acc1aeda,SP Jackson,eJAOyIXKGiziJ1CchQVJiLU0bieIOiJ,,,,,,237696.0,,,,,,,,,,,1116.0,,7,2,2
SP Narine,188.0,119.0,19.0,1780.0,1069.0,189.0,116.0,109.0,1.0,7.0,187.0,4351.0,4933.0,192.0,1.0,5.0,19.0,100.0,17.8,166.51,6.8,25.69,9d430b40,SP Narine,,,,,,,230558.0,,,,97646.0,,,,,,,203.0,,36,0,6
SPD Smith,93.0,93.0,21.0,2495.0,1945.0,226.0,60.0,101.0,1.0,11.0,1.0,2.0,5.0,0.0,0.0,0.0,5.0,72.0,34.65,128.28,15.0,0.0,30a45b23,SPD Smith,,,4552.0,,,,267192.0,,,,113416.0,,,,,,,271.0,,54,0,10
SR Tendulkar,78.0,78.0,9.0,2334.0,1948.0,296.0,29.0,100.0,1.0,13.0,4.0,36.0,58.0,0.0,0.0,0.0,7.0,69.0,33.83,119.82,9.67,0.0,d2c2b2d5,SR Tendulkar,,,,,,,35320.0,,,,1933.0,,,,,,,97.0,,23,0,3
SR Watson,145.0,141.0,16.0,3880.0,2813.0,377.0,190.0,117.0,4.0,21.0,105.0,2029.0,2682.0,92.0,0.0,4.0,29.0,125.0,31.04,137.93,7.93,29.15,4329fbb5,SR Watson,,,,,,,8180.0,,,11643.0,10016.0,,,,,,,227.0,,40,0,9
SS Agarwal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,42.0,1.0,0.0,1.0,42.0,0.0,0.0,0.0,10.5,42.0,b51f72a5,SS Agarwal,0AiiiOUb1ICieIQJJVJJzKhXyiLGOce,,,,,,1079668.0,,,,,,,,,,,3826.0,,1,0,0
SS Cottrell,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,120.0,176.0,6.0,0.0,2.0,17.0,1.0,0.0,0.0,8.8,29.33,a1d053dd,SS Cottrell,,,,,,,495551.0,,,,1069569.0,,,,,,,1309.0,,0,0,0
SS Iyer,131.0,131.0,22.0,3735.0,2800.0,315.0,152.0,97.0,0.0,27.0,1.0,6.0,7.0,0.0,0.0,0.0,7.0,109.0,34.27,133.39,7.0,0.0,85ec8e33,SS Iyer,hzIiKiUiIOXLcQJybJ0JJiCiVOGA1ee,,,,,,642519.0,,,,967227.0,,,,,,,1563.0,,56,0,9
SS Mundhe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,6.0,0af3426f,SS Mundhe,zLyUJJOcKQiAb0COIeIVXGehii1JiiJ,,,,,,279862.0,,,,,,,,,,,,,0,0,0
SS Prabhudessai,10.0,10.0,0.0,126.0,106.0,11.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,10.0,12.6,118.87,0.0,0.0,9385de2e,SS Prabhudessai,XeiiJJIzUyiJ0LAIOGcVQibhJieC1KO,,,,,,1083851.0,,,,,,,,,,,,,10,0,3
SS Sarkar,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,34.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,8.16,34.0,caa89a48,SS Sarkar,,,,,,,34402.0,,,,,,,,,,,,,0,0,0
SS Shaikh,1.0,1.0,0.0,6.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1.0,6.0,85.71,0.0,0.0,5f5d3ad4,SS Shaikh,,,,,,,377437.0,,,,,,,,,,,,,2,0,0
SS Tiwary,73.0,73.0,21.0,1494.0,1244.0,111.0,50.0,61.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,52.0,28.73,120.1,0.0,0.0,709b0bac,SS Tiwary,y1LiiQi0XeJhUVIKOGiezJJcAiCIOJb,,,,,,35390.0,,,,15072.0,,,,,,,163.0,,25,0,5
SSB Magala,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,51.0,1.0,0.0,1.0,37.0,0.0,0.0,0.0,8.5,51.0,8361e524,SSB Magala,,,,,,,379776.0,,,,,,,,,,,,,1,0,0
ST Jayasuriya,30.0,30.0,2.0,768.0,532.0,84.0,39.0,114.0,1.0,4.0,21.0,294.0,390.0,13.0,0.0,3.0,14.0,28.0,27.43,144.36,7.96,30.0,f233bbb4,ST Jayasuriya,,,,,,,49209.0,,,,1987.0,,,,,,,342.0,,4,0,5
