matches,innings_batted,runs_scored,balls_faced,fours,sixes,not_outs,high_score,centuries,fifties,innings_bowled,balls_bowled,runs_conceded,wickets,catches,stumpings,season,name,identifier,unique_name,key_bcci,key_bcci_2,key_bigbash,key_cricbuzz,key_cricheroes,key_crichq,key_cricinfo,key_cricinfo_2,key_cricinfo_3,key_cricingif,key_cricketarchive,key_cricketarchive_2,key_cricketworld,key_nvplay,key_nvplay_2,key_opta,key_opta_2,key_pulse,key_pulse_2
12,0,268,165,15,20,0,0,0,0,0,6,10,0,5,0,2014,YK Pathan,3c6ffae8,YK Pathan,JyIb1U0CVOOQJiXAiziJGKehiicIJLe,,,,,,32498.0,,,,,,,,,,,96.0,
13,0,229,154,22,7,0,0,0,0,0,300,334,11,3,0,2014,Shakib Al Hasan,7dc35884,Shakib Al Hasan,,,,,,,56143.0,,,,73152.0,,,,,,,201.0,
14,0,164,118,16,5,0,0,0,0,0,6,8,0,7,0,2014,SA Yadav,271f83cd,SA Yadav,LJiCJOA0JUQbeyzehK1iiXiGVIiOJcI,,,,,,446507.0,,,,264193.0,,,,,,,108.0,
9,0,209,182,17,7,0,0,0,0,0,0,0,0,3,0,2014,MEK Hussey,48fd7349,MEK Hussey,,,,,,,5939.0,,,,6240.0,,,,,,,20.0,
9,0,4,6,0,0,0,0,0,0,0,192,281,7,1,0,2014,R Vinay Kumar,41eb4a4f,R Vinay Kumar,UGeQyAIcJhO1ViJIzibOiCXJKi0JieL,,,,,,35731.0,,,,10424.0,,,,,,,166.0,
12,0,126,98,16,3,0,0,0,0,0,0,0,0,0,3,2014,AP Tare,855a210c,AP Tare,iJXizCJUJiiQiA0yKObVce1eJhLIOIG,,,,,,333904.0,,,,,,,,,,,99.0,
12,0,4,3,0,0,0,0,0,0,0,288,367,12,6,0,2014,M Morkel,5bb5a915,M Morkel,,,3482.0,,,,46538.0,,,,62310.0,,,,,,,169.0,
16,0,10,14,0,0,0,0,0,0,0,390,418,21,2,0,2014,SP Narine,9d430b40,SP Narine,,,,,,,230558.0,,,,97646.0,,,,,,,203.0,
15,0,361,287,31,8,0,0,0,0,0,0,0,0,6,0,2014,AT Rayudu,70d205c9,AT Rayudu,AiyXJUOhiJCJiJIceGOLQiVKzb1eI0i,,,,,,33141.0,,,,8931.0,,,,,,,100.0,
11,0,31,19,4,1,0,0,0,0,0,237,303,14,3,0,2014,PP Chawla,98ae73b1,PP Chawla,iJiI0ebJUILz1VOOiXAchCeKGiiJyQJ,,,,,,32966.0,,,,61458.0,,,,,,,76.0,
9,0,121,111,13,5,0,0,0,0,0,0,0,0,3,3,2014,CM Gautam,30a2649b,CM Gautam,eJiC1OOiziQV0LhcGIJbJyeKIJXUiiA,,,,,,302208.0,,,,,,,,,,,155.0,
8,0,115,91,12,3,0,0,0,0,0,0,0,0,1,0,2014,MA Agarwal,00ea847a,MA Agarwal,GJIOIyVUihiLiAzJXOeJ0KQebii1JCc,,,,,,398438.0,,,,373862.0,,,ae72f9a5-0815-447f-9314-d834e33c3ca5,,,,158.0,
14,0,85,84,9,0,0,0,0,0,0,322,402,14,9,0,2014,MA Starc,3fb19989,MA Starc,,,,,,,311592.0,,,,158702.0,,,,,,,490.0,
11,0,207,192,20,5,0,0,0,0,0,6,13,0,8,0,2014,M Vijay,4b57e452,M Vijay,A0QeiIJhJcXbCVGLK1zJOiiUIyeiOiJ,,,,,,237095.0,,,,100713.0,,,,,,,7.0,
7,0,45,41,1,3,0,0,0,0,0,96,126,4,2,0,2014,JA Morkel,c3d35165,JA Morkel,,,,,,,46248.0,,,,9427.0,,,,,,,26.0,
14,0,359,294,23,16,0,0,0,0,0,0,0,0,7,0,2014,V Kohli,ba607b88,V Kohli,,,,,,,253802.0,,,,101095.0,,,,,,,164.0,
14,0,325,258,28,11,0,0,0,0,0,0,0,0,7,2,2014,KD Karthik,c03f1114,KD Karthik,JViyiOLAiI1OXCzhJieQ0cJKUbJGIie,,,,,,30045.0,,,,8749.0,,,,,,,102.0,
12,0,205,185,30,1,0,0,0,0,0,0,0,0,11,1,2014,PA Patel,b5da6c24,PA Patel,UVyIQiICJXziLJOiKiAcO0ihJ1beJGe,eJe0yzVIiJQcJ1iiObJLUOGKiXChiAI,,,,,32242.0,,,,9805.0,,,,,,,44.0,
8,0,152,118,14,4,0,0,0,0,0,12,28,0,1,0,2014,MK Tiwary,26e5cabf,MK Tiwary,JGycC0iUiiXOVIJKQeLJhzbiJIOA1ie,,,,,,35565.0,,,,,,,,,,,89.0,
10,0,35,34,2,1,0,0,0,0,0,220,299,16,0,0,2014,VR Aaron,0a3d54b9,VR Aaron,1OGczKXJeiIihVICUieyiQJJJbO0iLA,,,,,,360911.0,,,,166145.0,,,,,,,61.0,
14,0,410,305,22,20,0,0,0,0,0,198,240,3,2,0,2014,JP Duminy,2e8994e7,JP Duminy,,,,,,,44932.0,,,,44579.0,,,,,,,182.0,
14,0,1,1,0,0,0,0,0,0,0,330,386,12,3,0,2014,YS Chahal,57ee1fde,YS Chahal,iiziL0iOie1JbKeJVIGcCJXIyUhAJQO,,,,,,430246.0,,,,166261.0,,,296e7eae-bce8-43bc-b5df-8611fe9500ee,,,,111.0,
4,0,59,59,6,0,0,0,0,0,0,0,0,0,2,0,2014,LRPL Taylor,b61a3e1a,LRPL Taylor,,,,,,,38699.0,,,,44305.0,,,b3f7a63b-7947-4d06-9561-86b64c7daa3a,,,,226.0,
9,0,4,12,0,0,0,0,0,0,0,186,270,5,0,0,2014,AB Dinda,66b30f71,AB Dinda,UG1IAQOiiJIiibeCJezyXOihcJJKV0L,,,,,,227712.0,,,,,,,,,,,48.0,
14,0,376,278,22,28,0,0,0,0,0,136,187,5,4,0,2014,Yuvraj Singh,1c914163,Yuvraj Singh,0XiUJyiJVeOiGcOI1JLQbziICKiJAeh,,,,,,36084.0,,,,7681.0,,,,,,,113.0,
14,0,376,278,22,28,0,0,0,0,0,136,187,5,4,0,2014,Yuvraj Singh,30829ea2,Yuvraj Singh (2),IeiQJheiOcCIAbJy1VJUiOGKzLJi0Xi,,,,,,1246442.0,,,,,,,,,,,,
2,0,16,14,3,0,0,0,0,0,0,0,0,0,1,0,2014,NJ Maddinson,44afbf2d,NJ Maddinson,,,5165.0,,,,333780.0,,,,255689.0,,,,,,,858.0,
12,0,3,7,0,0,0,0,0,0,0,264,369,7,0,0,2014,Mohammed Shami,8cf9814c,Mohammed Shami,ChbiJ1JcJIiiVXKQeyOAeGUiiOL0IJz,,,,,,481896.0,,,,908878.0,,,,,,,94.0,
9,0,2,2,0,0,0,0,0,0,0,181,223,6,3,0,2014,WD Parnell,3a60e0b5,WD Parnell,,,,,,,265564.0,,,12002.0,140857.0,,,,,,,223.0,
11,0,7,19,0,0,0,0,0,0,0,228,311,8,0,0,2014,S Nadeem,9d80c5e1,S Nadeem,OzJXAKJeJ1VOiibIGi0iUQJhiLCeIcy,,,,,,31872.0,,,,15063.0,,,,,,,57.0,
2,0,0,0,0,0,0,0,0,0,0,36,65,1,0,0,2014,R Sharma,2278c4ca,Raoul Sharma,,,,,,,1179839.0,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,36,65,1,0,0,2014,R Sharma,102bc1f4,Ricky Sharma,,,,,,,627385.0,,,,,,,,,,,,
2,0,0,0,0,0,0,0,0,0,0,36,65,1,0,0,2014,R Sharma,5d9a1a73,R Sharma,,,,,,,272994.0,,,,,,,,,,,126.0,
4,0,42,46,3,1,0,0,0,0,0,54,91,1,0,0,2014,JDS Neesham,9219eff0,JDS Neesham,,,,,,,355269.0,,,,335201.0,,,df2de035-abcb-4802-be85-98b0fc6456a3,e99a55e1-5fcf-47a3-bcc9-4f605682f579,,,971.0,
16,0,566,416,50,34,0,0,0,0,0,60,95,4,5,0,2014,DR Smith,a09dd2ae,David Smith,,,,,,,20236.0,,,,1159.0,,,,,,,,
16,0,566,416,50,34,0,0,0,0,0,60,95,4,5,0,2014,DR Smith,35205dfc,DR Smith,,,,,,,53118.0,,,,44904.0,,,,,,,413.0,
17,0,62,60,6,1,0,0,0,0,0,396,405,17,7,0,2014,AR Patel,2e171977,AR Patel,iIQcOze1JKUiXeCJiGhb0VJiiILyJAO,,,,,,554691.0,,,,923472.0,,,,,,,1113.0,
14,0,405,333,32,19,0,0,0,0,0,0,0,0,6,0,2014,BB McCullum,b8a55852,BB McCullum,,,,,,,37737.0,,,,10263.0,,,5d52b90b-dbd2-4f38-9033-3ce0009b9e6e,,,,202.0,
7,0,0,0,0,0,0,0,0,0,0,141,245,7,0,0,2014,P Awana,1a0c3177,P Awana,eiJcQIKeLi1iiiOOyJXhzbAGJIUCV0J,,,,,,323131.0,,,,,,,,,,,254.0,
14,0,56,50,4,3,0,0,0,0,0,321,444,17,4,0,2014,MG Johnson,f5180fe6,MG Johnson,,,,,,,6033.0,,,,10021.0,,,,,,,213.0,
9,0,1,3,0,0,0,0,0,0,0,204,299,12,0,0,2014,L Balaji,b2b50355,L Balaji,,,,,,,26829.0,,,,8954.0,,,,,,,87.0,
13,0,82,75,8,1,0,0,0,0,0,284,365,13,3,0,2014,R Dhawan,26a85969,R Dhawan,LJzbViOIIJOy1CecUX0GQhieiJAiiKJ,,,,,,290727.0,,,,,,,,,,,1088.0,
16,0,552,294,48,36,0,0,0,0,0,66,132,1,9,0,2014,GJ Maxwell,b681e71e,GJ Maxwell,,,4894.0,,,,325026.0,,,,246379.0,,,,,,,282.0,
16,0,523,359,51,19,0,0,0,0,0,108,134,1,12,0,2014,SK Raina,1dc12ab9,SK Raina,iGJ1UQiJJJ0IOiiAzKcXIehViCeObyL,,,,,,33335.0,,,,15460.0,,,,,,,14.0,
17,0,257,190,19,10,0,0,0,0,0,0,0,0,8,0,2014,GJ Bailey,5056011d,GJ Bailey,,,4390.0,,,,4451.0,,,,35010.0,,,,,,,19.0,
15,0,371,250,22,20,0,0,0,0,0,0,0,0,3,1,2014,MS Dhoni,4a8a2e3b,MS Dhoni,,,,,,,28081.0,,,,7561.0,,,,,,,1.0,
17,0,455,315,56,18,0,0,0,0,0,0,0,0,5,0,2014,V Sehwag,8ba8195d,V Sehwag,b01UGCJLVcIJOeAeiyJJiXhQiziiOKI,,,,,,35263.0,,,,7744.0,,,,,,,45.0,
1,0,8,3,0,1,0,0,0,0,0,0,0,0,0,0,2014,DJ Bravo,87e562a9,DJ Bravo,,,,,,,51439.0,,,,44613.0,,,,,,,25.0,
6,0,125,124,17,0,0,0,0,0,0,0,0,0,0,0,2014,CA Pujara,d4f9dbd4,CA Pujara,UCicVJJX0IGQiObeKJ1IOLeiAizhyiJ,,,,,,32540.0,,,,17473.0,,,,,,,156.0,
4,0,0,0,0,0,0,0,0,0,0,90,142,8,0,0,2014,A Nehra,96fd40ae,A Nehra,iOQIhJAe1ei0JLJizCiKiIGOXyUbcJV,,,,,,31820.0,,,,7767.0,,,,,,,115.0,
16,0,1,3,0,0,0,0,0,0,0,323,452,23,3,0,2014,MM Sharma,759ac88f,MM Sharma,chOi0yGOJeXiAbCLzKiiiJV1UIQeJJI,,,,,,537119.0,,,,166258.0,,,,,,,1107.0,
16,0,45,45,4,0,0,0,0,0,0,359,437,16,1,0,2014,R Ashwin,495d42a5,R Ashwin,LJiViehiIzeiOAJXKJ1iGcUIJybO0QC,,,,,,26421.0,,,,12674.0,,,,,,,8.0,
16,0,446,299,34,21,0,0,0,0,0,0,0,0,14,0,2014,DA Miller,d67d5f00,DA Miller,,,4804.0,,,,321777.0,,,,260912.0,,,,,,,187.0,
2,0,0,0,0,0,0,0,0,0,0,42,75,0,1,0,2014,P Negi,f62772e5,P Negi,JciiKXiJGeAiQJOOLeJC1IzVI0yUibh,,,,,,530773.0,,,,,,,,,,,53.0,
16,0,146,110,9,5,0,0,0,0,0,326,443,19,4,0,2014,RA Jadeja,fe93fd9d,RA Jadeja,,,,,,,234675.0,,,,94280.0,,,,,,,9.0,
13,0,309,263,31,9,0,0,0,0,0,0,0,0,6,0,2014,AJ Finch,b8d490fd,AJ Finch,,,4780.0,,,,5334.0,,,,35381.0,,,,,,,167.0,
8,0,35,25,1,2,0,0,0,0,0,162,221,6,2,0,2014,DS Kulkarni,d2a989fc,DS Kulkarni,cIQiXiiLVezIi0JCAyiOeJGb1OKhJJU,,,,,,277955.0,,,,160008.0,,,,,,,101.0,
7,0,1,2,0,0,0,0,0,0,0,162,206,9,3,0,2014,KW Richardson,dfc4d8b5,KW Richardson,,,5180.0,,,,272262.0,,,,113443.0,,,,,,,798.0,
14,0,528,375,39,24,0,0,0,0,0,0,0,0,8,0,2014,DA Warner,dcce6f09,DA Warner,,,,,,,219889.0,,,,90182.0,,,,,,,170.0,
14,0,377,319,49,7,0,0,0,0,0,0,0,0,5,0,2014,S Dhawan,0a476045,S Dhawan,ziJiXLyVeQUACeiOhKiJJiI0O1cJIbG,,,,,,28235.0,,,,15627.0,,,,,,,41.0,
13,0,181,94,8,16,0,0,0,0,0,264,429,11,2,0,2014,JP Faulkner,808f425a,JP Faulkner,,,5118.0,,,,270484.0,,,,113409.0,,,,,,,193.0,
13,0,5,9,0,0,0,0,0,0,0,294,356,15,2,0,2014,PV Tambe,6aed7e79,PV Tambe,IIeJ10yUhQeVLJibiJGAXJOiOczKiiC,,,,,,587152.0,,,,140306.0,,,,,,,1114.0,
12,0,67,53,4,3,0,0,0,0,0,228,283,12,5,0,2014,R Bhatia,33a364a6,R Bhatia,zeI0GUJAL1yIheOKiiiQJOcJbJXiVCi,,,,,,26907.0,,,,,,,,,,,92.0,
13,0,123,121,4,5,0,0,0,0,0,54,64,3,3,0,2014,STR Binny,bd17b45f,STR Binny,JILVIJCye1ciOzhQAeiKJOiJG0biXiU,,,,,,27223.0,,,,10421.0,,,,,,,148.0,
10,0,166,164,12,3,0,0,0,0,0,0,0,0,4,0,2014,KL Rahul,b17e2f24,KL Rahul,bhJIOc1UiieXKOJiVLeGJQiCAJi0Iyz,,,,,,422108.0,,,,170187.0,,,,,,,1125.0,
10,0,108,91,4,8,0,0,0,0,0,84,157,3,5,0,2014,DJG Sammy,c03c6200,DJG Sammy,,,,,,,53115.0,,,12285.0,44210.0,,,,,,,589.0,
12,0,339,291,38,3,0,0,0,0,0,0,0,0,6,0,2014,AM Rahane,29e95537,AM Rahane,AXeJIbJi1OLGK0UQihJzyiJeOcViIiC,,,,,,277916.0,,,,154043.0,,,,,,,135.0,
7,0,71,63,8,0,0,0,0,0,0,12,16,0,2,0,2014,Y Venugopal Rao,fe763256,Y Venugopal Rao,,,,,,,35805.0,,,,,,,,,,,62.0,
13,0,339,273,25,17,0,0,0,0,0,0,0,0,5,2,2014,SV Samson,a4cc73aa,SV Samson,iJUViQ01GecizhCJIAbiyXJOiLIOJeK,,,,,,425943.0,,,,218180.0,,,,,,,258.0,
14,0,42,29,1,3,0,0,0,0,0,304,376,15,0,0,2014,KV Sharma,119678fd,KV Sharma,GiQi1LUCieIAJJJeiJbcOyOXzVi0hKI,IIiJhG0yUVJJcQLi1iCbeiezJAOKiXO,,,,,30288.0,,,,15475.0,,,,,,,1118.0,
4,0,101,72,4,6,0,0,0,0,0,0,0,0,2,0,2014,BJ Hodge,b57f8a9a,BJ Hodge,,,,,,,5674.0,,,,6237.0,,,,,,,229.0,
4,0,43,47,5,1,0,0,0,0,0,0,0,0,1,0,2014,AM Nayar,a45a5e8d,AM Nayar,bJ0AViJGXLUIQOiIKcehOC1iizJJyie,,,,,,32091.0,,,,,,,,,,,66.0,
14,0,22,26,1,0,0,0,0,0,0,336,431,11,7,0,2014,DW Steyn,8fd1a8f5,DW Steyn,,,3242.0,,,,47492.0,,,11992.0,61252.0,,,,,,,180.0,
14,0,1,4,0,0,0,0,0,0,0,319,354,20,2,0,2014,B Kumar,2e81a32d,B Kumar,yJUcXziCJOGLbJeViK1IiihIQOJie0A,,,,,,326016.0,,,,243427.0,,,,,,,116.0,
13,0,246,199,20,14,0,0,0,0,0,126,165,7,3,0,2014,SR Watson,4329fbb5,SR Watson,,,,,,,8180.0,,,11643.0,10016.0,,,,,,,227.0,
3,0,0,0,0,0,0,0,0,0,0,66,101,3,0,0,2014,I Sharma,5bb1a1c4,I Sharma,UiOeJizJOeGXJiVybJ0iiIK1CIAhcQL,,,,,,236779.0,,,,100673.0,,,,,,,38.0,
10,0,4,7,0,0,0,0,0,0,0,225,340,7,0,0,2014,A Mishra,0942d272,Aditya Mishra,,,,,,,31730.0,,,,,,,,,,,,
10,0,4,7,0,0,0,0,0,0,0,225,340,7,0,0,2014,A Mishra,6b19d823,A Mishra,JKViieiGOiIJAXbzeIJJU0CLyOcihQ1,,,,,,31107.0,,,,12353.0,,,,,,,30.0,
13,0,395,249,26,24,0,0,0,0,0,0,0,0,7,0,2014,AB de Villiers,c4487b84,AB de Villiers,,,3241.0,,,,44936.0,,,,45848.0,,,,,,,233.0,
8,0,73,65,7,1,0,0,0,0,0,12,16,0,3,0,2014,S Rana,c4c374d9,Sneh Rana,,,,,,,556537.0,,,,,,,,,,,3751.0,
8,0,73,65,7,1,0,0,0,0,0,12,16,0,3,0,2014,S Rana,90edaaa9,S Rana,,,,,,,33757.0,1345201.0,,,,,,,,,,128.0,
11,0,1,3,0,0,0,0,0,0,0,238,301,5,0,0,2014,JJ Bumrah,462411b3,JJ Bumrah,bieJAiVQz1iKecLiyXiJhIOJ0OIUCJG,,,,,,625383.0,,,,1196767.0,,,,,,,1124.0,
1,0,0,0,0,0,0,0,0,0,0,24,27,2,0,0,2014,NM Coulter-Nile,56ab442f,NM Coulter-Nile,,,5538.0,,,,261354.0,,,,98645.0,,,,,,,840.0,
9,0,1,6,0,0,0,0,0,0,0,187,270,9,0,0,2014,JD Unadkat,1e66c162,JD Unadkat,iJy0OICJehGiUJVLiA1KIbziOeXQiJc,,,,,,390484.0,,,,264173.0,,,ceca3b64-73e6-4aaf-acec-efcaa1225a0f,,,,86.0,
2,0,0,0,0,0,0,0,0,0,0,48,91,1,1,0,2014,M Kartik,abfeb126,M Kartik,,,,,,,30049.0,,,,7118.0,,,,,,,125.0,
10,0,152,113,13,4,0,0,0,0,0,0,0,0,9,0,2014,SPD Smith,30a45b23,SPD Smith,,,4552.0,,,,267192.0,,,,113416.0,,,,,,,271.0,
14,0,362,249,33,18,0,0,0,0,0,0,0,0,8,4,2014,WP Saha,fe11caa6,WP Saha,iGiVeXU0JyihbJQJIeAzOCIciiLOJK1,,,,,,279810.0,,,,152985.0,,,,,,,16.0,
14,0,303,235,26,7,0,0,0,0,0,0,0,0,13,0,2014,F du Plessis,3355b542,F du Plessis,,,,,,,44828.0,,,12009.0,60234.0,,,,,,,24.0,
6,0,35,23,3,1,0,0,0,0,0,0,0,0,3,0,2014,M Manhas,c42aaf71,M Manhas,iIziee0cAJCJVXO1KhIyJUOQGiiLibJ,,,,,,31001.0,,,,,,,,,,,124.0,
12,0,0,0,0,0,0,0,0,0,0,252,318,6,4,0,2014,IC Pandey,e0407c01,IC Pandey,ceiIhOU0iIJeXLi1CiJKbGzAViQJJOy,,,,,,447439.0,,,,,,,,,,,1090.0,
8,0,0,0,0,0,0,0,0,0,0,168,246,8,1,0,2014,BW Hilfenhaus,f3171936,BW Hilfenhaus,,,,,,,5941.0,,,,44244.0,,,,,,,17.0,
10,0,55,54,5,0,0,0,0,0,0,142,205,4,2,0,2014,IK Pathan,5fa06777,IK Pathan,0IizJOJiOLiJ1UXCIJAhiKyGVQceibe,,,,,,32685.0,,,,11245.0,,,,,,,49.0,
11,0,2,5,0,0,0,0,0,0,0,241,354,18,1,0,2014,Sandeep Sharma,ce820073,Sandeep Sharma,i1QhcIiJJXbVOyCieKe0JIJOiiULGAz,,,,,,438362.0,,,,250486.0,,,,,,,1112.0,
3,0,4,4,1,0,0,0,0,0,0,60,76,0,2,0,2014,TG Southee,13c35c9e,TG Southee,,,,,,,232364.0,,,,97576.0,,,eb6704ec-8e27-4865-88d6-362a5aeb2843,,,,307.0,
2,0,58,49,5,3,0,0,0,0,0,0,0,0,2,0,2014,CA Lynn,45eda7c8,CA Lynn,,,5075.0,,,,326637.0,,,14142.0,158662.0,,,,,,,179.0,
5,0,0,0,0,0,0,0,0,0,0,96,124,3,0,0,2014,M Muralitharan,4ba44e19,M Muralitharan,,,,,,,49636.0,,,,2040.0,,,,,,,241.0,
5,0,104,91,17,1,0,0,0,0,0,0,0,0,2,1,2014,YV Takawale,4e04666c,YV Takawale,iIJQJ0bAJKcXUCzJOieyhGO1ieiIiLV,,,,,,35357.0,,,,,,,,,,,1750.0,
12,0,2,4,0,0,0,0,0,0,0,270,367,11,2,0,2014,UT Yadav,cc1e8c68,UT Yadav,0IOJiGKJUJhVX1CObiLIyeeiQciAizJ,,,,,,376116.0,,,,356989.0,,,,,,,59.0,
11,0,294,233,34,7,0,0,0,0,0,0,0,0,2,0,2014,KP Pietersen,39f01cdb,KP Pietersen,,,,,,,19296.0,,,,8063.0,,,,,,,172.0,
5,0,31,38,2,1,0,0,0,0,0,56,83,1,1,0,2014,LR Shukla,b1451597,LR Shukla,,,,,,,34019.0,,,,,,,,,,,88.0,
7,0,153,130,19,4,0,0,0,0,0,0,0,0,2,0,2014,Q de Kock,372455c4,Q de Kock,,,,,,,379143.0,,,,389104.0,,,,,,,834.0,
2,0,13,13,0,1,0,0,0,0,0,36,37,1,0,0,2014,R Rampaul,d68e7f48,R Rampaul,,,,,,,52912.0,,,,44614.0,,,,,,,594.0,
11,0,330,232,38,9,0,0,0,0,0,0,0,0,4,0,2014,KK Nair,944533a5,KK Nair,0JchQiibeAGyCUiJeX1IKzLIOJiJOiV,,,,,,398439.0,,,,170186.0,,,,,,,276.0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,AV Wankhade,5708d0b6,AV Wankhade,iXKhJO0AJibVIyeCQeUJGOiziIiJc1L,,,,,,505773.0,,,,,,,,,,,,
10,0,149,101,13,7,0,0,0,0,0,0,0,0,3,0,2014,KM Jadhav,99d63244,KM Jadhav,ezGiUihCJbJKJIXJA1eO0IOQyLciVii,,,,,,290716.0,,,,150824.0,,,,,,,297.0,
9,0,196,184,18,12,0,0,0,0,0,0,0,0,2,0,2014,CH Gayle,db584dad,CH Gayle,,,,,,,51880.0,,,,7537.0,,,,,,,236.0,
1,0,3,9,0,0,0,0,0,0,0,0,0,0,1,0,2014,MS Bisla,5afd4539,MS Bisla,,,,,,,27280.0,,,,,,,,,,,90.0,
1,0,0,0,0,0,0,0,0,0,0,12,17,0,1,0,2014,Iqbal Abdulla,85aae393,Iqbal Abdulla,hcCJiAIJQiLKVey01UibJiIeXziOGJO,,,,,,277237.0,,,,,,,,,,,85.0,
4,0,40,35,7,0,0,0,0,0,0,0,0,0,4,0,2014,BR Dunk,272d796e,BR Dunk,,,5970.0,,,,388678.0,,,14145.0,98336.0,,,,,,,918.0,
10,0,232,161,14,17,0,0,0,0,0,0,0,0,6,1,2014,NV Ojha,890946a0,NV Ojha,iU1JiVGXCcbJIQiKiJJLh0OAzOeiIye,,,,,,32102.0,,,,12488.0,,,,,,,52.0,
2,0,2,8,0,0,0,0,0,0,0,30,52,1,0,0,2014,AD Russell,bbd41817,AD Russell,,,,,,,276298.0,,,,158041.0,,,,,,,177.0,
3,0,13,7,1,1,0,0,0,0,0,66,113,4,0,0,2014,HV Patel,f986ca1a,HV Patel,J0ULeeiciJJX1bOiOCVAJizyhQIiGIK,,,,,,390481.0,,,,250417.0,,,,,,,157.0,
4,0,39,41,2,2,0,0,0,0,0,0,0,0,1,0,2014,RR Rossouw,cad00a4d,RR Rossouw,,,4546.0,,,,318845.0,,,13538.0,236961.0,,430.0,,,,,239.0,
5,0,9,14,1,0,0,0,0,0,0,60,96,4,2,0,2014,MC Henriques,32198ae0,MC Henriques,,,4285.0,,,,5961.0,,,,60855.0,,,,,,,388.0,
8,0,52,33,3,4,0,0,0,0,0,30,35,1,3,0,2014,RN ten Doeschate,4ec07775,RN ten Doeschate,,,,,,,47660.0,,,,44713.0,,,dfdb5c15-dadc-42f6-b6bd-e63c4f54e384,c646a8c5-283b-43f4-90ba-6a34d9e4045b,,,200.0,
3,0,16,13,0,1,0,0,0,0,0,54,59,2,0,0,2014,R Tewatia,39a2dfa8,R Tewatia,CiJ1yhieIbzOiUKOViAGc0ieJJILQXJ,,,,,,423838.0,,,,262658.0,,,,,,,1749.0,
1,0,0,0,0,0,0,0,0,0,0,18,35,1,0,0,2014,P Suyal,cedc1d9a,P Suyal,J0KJcXQiziG1IieLbVIhyiOJCJeAOiU,,,,,,431213.0,,,,,,,,,,,105.0,
5,0,2,2,0,0,0,0,0,0,0,78,126,2,0,0,2014,S Kaul,dcf81436,S Kaul,KiGXOcJiJIOzAeVUyQeLJiChbI10iJi,,,,,,326017.0,,,,230422.0,,,,,,,1086.0,
3,0,24,26,2,0,0,0,0,0,0,0,0,0,1,0,2014,Mandeep Singh,c3a96caf,Mandeep Singh,OzV0LUQiKbJeGieihXiCAIOJ1IiJyJc,2016e7d2c33e9b3f11e69558028d29d,,,,,398506.0,,,,250480.0,,,,,,,72.0,
3,0,24,26,2,0,0,0,0,0,0,0,0,0,1,0,2014,Mandeep Singh,dc39e9ab,Mandeep Singh (2),,,,,,,1441894.0,,,,,,,,,,,,
4,0,5,3,1,0,0,0,0,0,0,96,121,3,1,0,2014,Shivam Sharma,6f49cc6e,Shivam Sharma,J1OehUiQGiLe0JXIzbAyOiiVIJCiJcK,,,,,,717201.0,,,,,,,,,,,1744.0,
4,0,5,3,1,0,0,0,0,0,0,96,121,3,1,0,2014,Shivam Sharma,982dc390,Shivam Sharma (2),20181d321c82c3c011e8a30e02726df,,,,,,1175490.0,,,,,,,,,,,,
4,0,5,3,1,0,0,0,0,0,0,96,121,3,1,0,2014,Shivam Sharma,5bdeeed4,Shivam Sharma (3),,,,,,,1481834.0,,,,,,,,,,,,
3,0,18,21,2,0,0,0,0,0,0,54,98,2,1,0,2014,R Shukla,de4b0555,R Shukla,JUXJeOicAIbKziLhy0JC1eOGiIiJiQV,,,,,,390547.0,,,,,,,,,,,262.0,
6,0,8,10,2,0,0,0,0,0,0,125,171,9,0,0,2014,Imran Tahir,acee4cc4,Imran Tahir,,,,,,,40618.0,,,12005.0,19120.0,,,,,,,898.0,
8,0,394,291,43,14,0,0,0,0,0,18,34,1,2,0,2014,LMP Simmons,89f64c19,LMP Simmons,,,,,,,53116.0,,,,44612.0,,,,,,,595.0,
4,0,0,0,0,0,0,0,0,0,0,84,97,2,0,0,2014,S Badree,76388dc8,S Badree,,,,,,,51433.0,,,,,,,,,,,590.0,
3,0,1,2,0,0,0,0,0,0,0,72,78,3,0,0,2014,P Kumar,e938e1bc,P Kumar,J1iCzJIQL0eybOKiIJiOVUiXhcAGiJe,,,,,,30732.0,,,,73455.0,,,,,,,77.0,
2,0,29,26,3,1,0,0,0,0,0,0,0,0,0,0,2014,VH Zol,6dbcf855,VH Zol,yiQI1ObXJiCieAIhJVUJ0GzeJiOLKic,,,,,,554699.0,,,,,,,,,,,278.0,
2,0,34,30,4,1,0,0,0,0,0,48,43,4,0,0,2014,Ankit Sharma,24d94623,Ankit Sharma,ciiJbIeiUeJAQXJyihi01LKJzCOIVGO,,,,,,422992.0,,,,,,,,,,,32.0,
1,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,2014,V Shankar,0994d0ae,V Shankar,GJi0JzVeUiibyOK1IiQAOCicLhJeIXJ,,,,,,477021.0,,,,253651.0,,,,,,,1083.0,
1,0,4,6,0,0,0,0,0,0,0,0,0,0,1,0,2014,DH Yagnik,063b3673,DH Yagnik,CbJ1JieGiAJIJUeiIViyhiQXOLz0KcO,,,,,,36071.0,,,,,,,,,,,141.0,
